Date,Symbol,Open,High,Low,Close,Adj Close,Volume
25-01-2021,SHOP,1206.160034,1247.449951,1165.5,1205.920044,1205.920044,1488300
26-01-2021,SHOP,1208.170044,1216.139038,1157.439941,1159.77002,1159.77002,985500
27-01-2021,SHOP,1149.920044,1149.920044,1081,1092.079956,1092.079956,1610200
28-01-2021,SHOP,1110.23999,1138.660034,1090.569946,1120.569946,1120.569946,774400
29-01-2021,SHOP,1120,1124.810059,1081,1098.589966,1098.589966,1006100
01-02-2021,SHOP,1106,1149.01001,1099.680054,1144.930054,1144.930054,1083300
02-02-2021,SHOP,1166.459961,1238.27002,1161.22998,1235.349976,1235.349976,1741800
03-02-2021,SHOP,1235.349976,1246,1195.160034,1224.160034,1224.160034,1162900
04-02-2021,SHOP,1241.27002,1281.650024,1233.422974,1260.869995,1260.869995,1423700
05-02-2021,SHOP,1261.48999,1296.775024,1252.584961,1287.75,1287.75,1047500
08-02-2021,SHOP,1303.859985,1348.255005,1293.01001,1345.089966,1345.089966,1246600
09-02-2021,SHOP,1365.530029,1453.48999,1355.98999,1432.98999,1432.98999,2134100
10-02-2021,SHOP,1448.01001,1499.75,1408.150024,1462.420044,1462.420044,2091700
11-02-2021,SHOP,1475.630005,1481.969971,1438.030029,1463.310059,1463.310059,922400
12-02-2021,SHOP,1457,1473,1431.390015,1455.48999,1455.48999,1012500
16-02-2021,SHOP,1468.530029,1492.280029,1428,1474,1474,1574200
17-02-2021,SHOP,1384.160034,1459.620972,1345,1425,1425,3652400
18-02-2021,SHOP,1393.089966,1415,1375.23999,1384.569946,1384.569946,1252100
19-02-2021,SHOP,1396.959961,1438.640015,1376.51001,1435.01001,1435.01001,1324800
22-02-2021,SHOP,1397.780029,1414.800049,1360.557983,1381.300049,1381.300049,1388000
23-02-2021,SHOP,1269.780029,1322.140015,1205.439941,1300.23999,1300.23999,3448800
24-02-2021,SHOP,1305.339966,1320,1263.530029,1301.150024,1301.150024,1115600
25-02-2021,SHOP,1301.369995,1321.189941,1226.209961,1245.099976,1245.099976,1864100
26-02-2021,SHOP,1254.680054,1298,1237,1280.969971,1280.969971,1323700
01-03-2021,SHOP,1315,1330,1281,1309.939941,1309.939941,1269800
02-03-2021,SHOP,1317.790039,1317.790039,1255,1309.060059,1309.060059,1276100
03-03-2021,SHOP,1288.339966,1299.98999,1218.349976,1220.300049,1220.300049,1156300
04-03-2021,SHOP,1199.920044,1220.300049,1113.609985,1149.439941,1149.439941,2745200
05-03-2021,SHOP,1154.969971,1154.969971,1021.570007,1131.01001,1131.01001,3943000
08-03-2021,SHOP,1126.040039,1164,1070.819946,1072.430054,1072.430054,2459800
09-03-2021,SHOP,1123.680054,1147.890015,1101.51001,1130.73999,1130.73999,1858400
10-03-2021,SHOP,1169.640015,1169.969971,1079.51001,1087.900024,1087.900024,2053400
11-03-2021,SHOP,1119.5,1158.150024,1086.916016,1142.23999,1142.23999,1660400
12-03-2021,SHOP,1121.97998,1146.265015,1093.031006,1140.630005,1140.630005,1088400
15-03-2021,SHOP,1137.23999,1159.140015,1110,1159,1159,709000
16-03-2021,SHOP,1183.119995,1190,1124,1143.170044,1143.170044,1069800
17-03-2021,SHOP,1122.280029,1178.650024,1098,1169.170044,1169.170044,916800
18-03-2021,SHOP,1145,1148,1106.26001,1117.099976,1117.099976,1041800
19-03-2021,SHOP,1118.97998,1137.359985,1104.359985,1120.949951,1120.949951,811300
22-03-2021,SHOP,1123.140015,1160.829956,1120.380005,1160,1160,904100
23-03-2021,SHOP,1165,1168.469971,1142.300049,1162,1162,896700
24-03-2021,SHOP,1176.810059,1185,1102.349976,1106.01001,1106.01001,1070800
25-03-2021,SHOP,1090.079956,1103.98999,1051.25,1061.680054,1061.680054,1768200
26-03-2021,SHOP,1052.599976,1084.97998,1005.140015,1065.209961,1065.209961,2840200
29-03-2021,SHOP,1053.599976,1075.828003,1028.599976,1039.910034,1039.910034,1055200
30-03-2021,SHOP,1028.459961,1074.187012,1012.799988,1048.680054,1048.680054,1513300
31-03-2021,SHOP,1068.01001,1119.5,1065,1106.5,1106.5,1383800
01-04-2021,SHOP,1150,1178.97998,1137.02002,1155.410034,1155.410034,1160200
05-04-2021,SHOP,1175.079956,1177.968994,1135.901001,1145.949951,1145.949951,734700
06-04-2021,SHOP,1144,1179.699951,1144,1156.140015,1156.140015,710200
07-04-2021,SHOP,1150,1174.984985,1143.790039,1159.469971,1159.469971,664600
08-04-2021,SHOP,1182.550049,1224.459961,1179.97998,1222.689941,1222.689941,1581600
09-04-2021,SHOP,1212,1234.5,1190.160034,1227.300049,1227.300049,1238800
12-04-2021,SHOP,1220,1226,1187.35498,1202,1202,1030500
13-04-2021,SHOP,1215.050049,1248.209961,1215.050049,1241.540039,1241.540039,1092300
14-04-2021,SHOP,1248,1250,1176.02002,1179.859985,1179.859985,1316500
15-04-2021,SHOP,1200,1221.969971,1187,1208.339966,1208.339966,954500
16-04-2021,SHOP,1211,1219.189941,1187.819946,1207.800049,1207.800049,734500
19-04-2021,SHOP,1192,1202.339966,1143.150024,1145.780029,1145.780029,930900
20-04-2021,SHOP,1138.01001,1158.182007,1107.209961,1123.01001,1123.01001,861000
21-04-2021,SHOP,1116.089966,1149.813965,1110.050049,1142.060059,1142.060059,623700
22-04-2021,SHOP,1157.199951,1157.199951,1092,1096.640015,1096.640015,1081900
23-04-2021,SHOP,1103.849976,1109.603027,1087.26001,1099.030029,1099.030029,1193600
26-04-2021,SHOP,1111.689941,1166,1107.290039,1166,1166,1491400
27-04-2021,SHOP,1166,1169.099976,1134.428955,1156.890015,1156.890015,1286100
28-04-2021,SHOP,1216.780029,1301.609985,1192.75,1288.800049,1288.800049,3902100
29-04-2021,SHOP,1299.5,1300,1228.130005,1233.069946,1233.069946,1652600
30-04-2021,SHOP,1215.849976,1227.375,1175.550049,1182.51001,1182.51001,1583700
03-05-2021,SHOP,1186.72998,1194.359985,1119.170044,1122.01001,1122.01001,1398300
04-05-2021,SHOP,1115,1144,1072.040039,1142.939941,1142.939941,2093300
05-05-2021,SHOP,1151,1151,1109.849976,1120.349976,1120.349976,651100
06-05-2021,SHOP,1113.01001,1125.800049,1067.160034,1090.930054,1090.930054,2240600
07-05-2021,SHOP,1118.199951,1128.588989,1093.050049,1108.599976,1108.599976,1558900
10-05-2021,SHOP,1099,1102.369995,1060.050049,1080.23999,1080.23999,1390500
11-05-2021,SHOP,1040,1121.589966,1031.75,1110.199951,1110.199951,1924300
12-05-2021,SHOP,1082.97998,1105.859985,1055.670044,1083.900024,1083.900024,1386100
13-05-2021,SHOP,1102.300049,1109,1025.074951,1047.77002,1047.77002,1554900
14-05-2021,SHOP,1067.01001,1088.099976,1044,1085.01001,1085.01001,1053800
17-05-2021,SHOP,1076.52002,1114.630005,1070.099976,1096.390015,1096.390015,1086000
18-05-2021,SHOP,1105,1152.569946,1091.349976,1133.359985,1133.359985,1915800
19-05-2021,SHOP,1106,1172.589966,1102.01001,1170.390015,1170.390015,1942000
20-05-2021,SHOP,1180,1224.204956,1170,1214.900024,1214.900024,1551700
21-05-2021,SHOP,1223.98999,1246,1192,1224.119995,1224.119995,1678700
