Date,Symbol,Open,High,Low,Close,Adj Close,Volume
10-05-2021,ETSY,163.009995,170.979996,161.779999,167.130005,167.130005,5095400
11-05-2021,ETSY,159.550003,170.75,158.710007,169.839996,169.839996,4017000
12-05-2021,ETSY,165.330002,169.070007,158.410004,159.339996,159.339996,3313600
13-05-2021,ETSY,163.337006,164.5,153.800003,156.589996,156.589996,3093200
14-05-2021,ETSY,159.009995,163.839996,157.139999,163.110001,163.110001,2328700
17-05-2021,ETSY,162.673996,165.399994,160.059998,165.179993,165.179993,1933200
18-05-2021,ETSY,165.809998,170.110001,164.600006,167.25,167.25,3103200
19-05-2021,ETSY,164.298004,166.270004,161.389999,165.419998,165.419998,2511900
20-05-2021,ETSY,166.279999,175.139999,166.020004,172.360001,172.360001,3159800
21-05-2021,ETSY,173,173.5,167.130005,167.559998,167.559998,2525900
